"Static Blocks","Statični bloki",module,Magento_Cms
"Add New Block","Dodaj nov blok",module,Magento_Cms
"Save Block","Shrani blok",module,Magento_Cms
"Delete Block","Izbriši blok",module,Magento_Cms
"Save and Continue Edit","Shrani in nadaljuj urejanje",module,Magento_Cms
"Edit Block '%1'","Urejanje bloka '%1'",module,Magento_Cms
"New Block","Nov blok",module,Magento_Cms
"Block Information","Informacije bloka",module,Magento_Cms
"General Information","Splošne informacije",module,Magento_Cms
"Block Title","Naslov bloka",module,Magento_Cms
"Identifier","Identifikator",module,Magento_Cms
"Store View","Pogled trgovine",module,Magento_Cms
"Status","Stanje",module,Magento_Cms
"Enabled","Omogočeno",module,Magento_Cms
"Disabled","Onemogočeno",module,Magento_Cms
"Content","Vsebina",module,Magento_Cms
"ID","ID",module,Magento_Cms
"Title","Naslov",module,Magento_Cms
"Manage Pages","Upravljanje strani",module,Magento_Cms
"Add New Page","Dodaj novo stran",module,Magento_Cms
"Save Page","Shrani stran",module,Magento_Cms
"Delete Page","Izbriši stran",module,Magento_Cms
"Edit Page '%1'","Uredi stran '%1'",module,Magento_Cms
"New Page","Nova stran",module,Magento_Cms
"Content Heading","Naslov vsebine",module,Magento_Cms
"Page Layout","Postavitev strani",module,Magento_Cms
"Layout","Postavitev",module,Magento_Cms
"Layout Update XML","XML posodobitve postavitve",module,Magento_Cms
"Custom Design","Oblika po meri",module,Magento_Cms
"Custom Design From","Oblika po meri od",module,Magento_Cms
"Custom Design To","Oblika po meri za",module,Magento_Cms
"-- Please Select --","-- Izberite --",module,Magento_Cms
"Custom Theme","Tema po meri",module,Magento_Cms
"Custom Layout","Postavitev po meri",module,Magento_Cms
"Custom Layout Update XML","XML posodobitve postavitve po meri",module,Magento_Cms
"Design","Oblika",module,Magento_Cms
"Page Information","Informacije o strani",module,Magento_Cms
"Page Title","Naslov strani",module,Magento_Cms
"URL Key","URL ključ",module,Magento_Cms
"Relative to Web Site Base URL","Relativno glede na osnovni URL spletnega mesta",module,Magento_Cms
"Page Status","Stanje strani",module,Magento_Cms
"Meta Data","Meta podatki",module,Magento_Cms
"Keywords","Ključne besede",module,Magento_Cms
"Meta Keywords","Meta ključne besede",module,Magento_Cms
"Description","Opis",module,Magento_Cms
"Meta Description","Meta opis",module,Magento_Cms
"Created","Ustvarjeno",module,Magento_Cms
"Modified","Spremenjeno",module,Magento_Cms
"Action","Dejanje",module,Magento_Cms
"Preview","Predogled",module,Magento_Cms
"Media Storage","Shramba medijev",module,Magento_Cms
"Create Folder...","Ustvari mapo ...",module,Magento_Cms
"Delete Folder","Izbriši mapo",module,Magento_Cms
"Delete File","Izbriši datoteko",module,Magento_Cms
"Insert File","Vstavi datoteko",module,Magento_Cms
"New Folder Name:","Ime nove mape:",module,Magento_Cms
"Are you sure you want to delete this folder?","Ali ste prepričani, da želite izbrisati to mapo?",module,Magento_Cms
"Are you sure you want to delete this file?","Ali ste prepričani, da želite izbrisati to datoteko?",module,Magento_Cms
"Images (%1)","Slike (%1)",module,Magento_Cms
"Storage Root","Koren shrambe",module,Magento_Cms
"Home","Domov",module,Magento_Cms
"Go to Home Page","Pojdite na domačo stran",module,Magento_Cms
"CMS","CMS",module,Magento_Cms
"You deleted the block.","Izbrisali ste blok.",module,Magento_Cms
"We can\'t find a block to delete.","Bloka za brisanje ni mogoče najti.",module,Magento_Cms
"This block no longer exists.","Ta blok več ne obstaja.",module,Magento_Cms
"Edit Block","Urejanje bloka",module,Magento_Cms
"Blocks","Bloki",module,Magento_Cms
